source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2018-12-19,"President Donald J. Trump’s schedule for Wednesday, December 19th: · Lunch with the Secretary of State · Christmas reception",13631,11369,412,1759,32,11,48,3356,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-20,"After historic victories against ISIS, it’s time to bring our great young people home!",36663,29981,659,5644,142,41,196,5240,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-19,I look forward to signing the FIRST STEP Act into law!,24389,21333,170,2044,137,47,658,3958,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-19,”Prison reform marks yet another WIN for President Trump”  Thank you Alveda King!,35249,31137,502,3317,90,34,169,4585,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-19,"America is the greatest country in the world and my job is to fight for ALL citizens, even those who have made mistakes. Congratulations to the Senate on the bi-partisan passing of a historic Criminal Justice Reform Bill!",12961,11005,300,1545,31,10,70,2458,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545307257%3A04611686018427387904%3A09223372036854775668%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-18,"Previous administrations failed to stand up to China’s unfair trade practices, but not mine. We are dealing from a position of great strength!",21081,17567,533,2871,53,10,47,2741,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-18,"President Donald J. Trump’s schedule for Tuesday, December 18th: · Roundtable discussion on the Federal Commission on School Safety report",10595,9028,264,1248,18,3,34,1975,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-18,We must finish the job that we started by being STRONG at the border.,47430,39290,728,7203,73,24,112,7630,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-18,"I was elected because I work hard, but smart. I love getting things done for the American people and finally seeing our country RESPECTED again!",52695,42182,1528,8790,72,27,96,7058,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-18,No administration has done more in the first two years than the Trump Administration. We’ve accomplished more than anyone thought possible — and we’re still not done!,50823,40222,1279,9116,97,20,89,6185,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545221377%3A04611686018427387904%3A09223372036854775663%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-17,Never in the history of our country has the “press” been more dishonest than it is today.,47682,40988,1214,3371,231,1036,842,7006,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-17,I am committed to keeping Americans SAFE. When will the Democrats stop playing politics and start protecting their people?,17567,14922,502,1995,42,16,90,3274,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-17,"It's time for us to save billions of dollars a year and have, at the same time, far greater safety and control!",41153,34896,760,5307,57,16,117,4736,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-17,"""Time magazine was always going to use its 2018 Person of the Year issue as a way of attacking President Donald Trump. That much is clear from the list of finalists...""",23016,12601,1708,293,452,830,7132,8025,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-17,"President Donald J. Trump’s schedule for Monday, December 17th: · Lunch with the Vice President · Meeting with the Secretary of the Interior · Christmas Reception",11847,10024,288,1466,27,8,34,1983,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545091260%3A04611686018427387904%3A09223372036854775658%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-14,"Let’s not do a shutdown, Democrats - do what’s right for the American People!",104830,89250,1834,13.101,275,71,299,12.166,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-16,"Democrats will oppose anything I want, but I want what the American people want, and that’s border security!",35357,30038,762,4350,63,36,108,5479,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-16,"The Paris Agreement isn’t working out so well for Paris. People do not want to pay large sums of money, much to third world countries, in order to maybe protect the environment.",48998,42735,2187,3509,233,82,252,4055,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-14,Democrats are ignoring the FACTS about the crisis at our border.  Chuck and Nancy must give us the votes to get border security!,32212,26242,596,1443,373,316,3242,10.012,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-12,WALLS WORK!,68118,58111,1294,8377,217,20,99,7841,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-13,"President Donald J. Trump’s schedule for Thursday, December 13th: · Meeting with the Secretary of State · Meeting with Governors-Elect · Christmas reception",13306,11178,302,1748,31,13,34,2372,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-13,"With Opportunity Zones, our goal is to ensure that America’s great new prosperity is shared by ALL of our citizens.→ https://bit.ly/2EtU1jE",28739,24767,419,3411,65,17,60,2549,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-13,Happy 382nd Birthday The National Guard. Our entire Nation is forever grateful for all you do 24/7/365. We love you!,28726,24380,166,4069,73,6,32,1874,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-16,"Democrats want open borders for anyone and anything to come in. I want SECURE borders that keep our citizens safe, keep the criminals OUT, and keep the drugs OUT of our country!",37575,32154,692,4141,195,66,327,7259,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001545051092%3A04611686018427387904%3A09223372036854775653%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-13,"America is a welcoming country, but we will not allow our generosity to be abused.",64644,53113,645,10.686,68,21,111,6627,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001544799915%3A04611686018427387904%3A09223372036854775648%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-12,"Not only do we have drugs and crime pouring into our country, we have disease. If we don’t get our border secured, we’re putting the health of our people at risk.",98498,83704,693,4825,902,1194,7180,11.941,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001544649241%3A04611686018427387904%3A09223372036854775643%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001544649241%3A04611686018427387904%3A09223372036854775643%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-12,"The Democrats and President Obama gave Iran 150 billion dollars and got nothing, but they can’t give 5 billion dollars for NATIONAL SECURITY and a wall?",100748,79705,1179,5051,1477,1560,11.776,12.905,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001544649241%3A04611686018427387904%3A09223372036854775643%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001544649241%3A04611686018427387904%3A09223372036854775643%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-11,"While Democrats are committed to playing politics, I am committed to securing the border — and that means building the wall. We NEED border security!",75460,61917,1159,12.057,130,23,174,11.277,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001544649241%3A04611686018427387904%3A09223372036854775643%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001544649241%3A04611686018427387904%3A09223372036854775643%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-12-12,"President Donald J. Trump’s schedule for Wednesday, December 12th: · Signing event for an Executive Order establishing the White House Opportunity and Revitalization Council",12740,10872,324,1483,18,7,36,2148,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001544649241%3A04611686018427387904%3A09223372036854775643%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001544649241%3A04611686018427387904%3A09223372036854775643%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
