source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2019-01-02,"Democrats’ immigration policies are reckless and extreme. They want totally open borders, which means drugs and crime will pour into our country.  We need a STRONG and SECURE Southern Border!",49209,35551,621,2454,732,997,8854,8716,/story.php?story_fbid=10161980116010725&id=153080620724&refid=17&_ft_=mf_story_key.10161980116010725%3Atop_level_post_id.10161980116010725%3Atl_objid.10161980116010725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161980116010725%3Apage_id.153080620724%3Aphoto_id.10161980106340725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161980116010725%2C%22publish_time%22%3A1546462326%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161980116010725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6541654772244819631&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2019-01-02,"We wish everyone a very safe, prosperous, and Happy New Year!",123162,97963,1293,23.533,253,26,94,7117,/story.php?story_fbid=10161978765465725&id=153080620724&refid=17&_ft_=mf_story_key.10161978768125725%3Atop_level_post_id.10161978765465725%3Atl_objid.10161978765465725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161978768125725%3Apage_id.153080620724%3Aphoto_id.10161978764525725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161978768125725%2C%22publish_time%22%3A1546322400%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161978765465725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-4336457124634742156&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-28,We will be forced to close the Southern Border entirely if the Obstructionist Democrats do not give us the money to finish the wall and also change the ridiculous immigration laws that our country is saddled with.,89693,74694,1401,12.938,216,97,347,17.767,/story.php?story_fbid=10161958607230725&id=153080620724&refid=17&_ft_=mf_story_key.10161958607230725%3Atop_level_post_id.10161958607230725%3Atl_objid.10161958607230725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161958607230725%3Apage_id.153080620724%3Aphoto_id.10161958604680725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161958607230725%2C%22publish_time%22%3A1546039291%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161958607230725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A7821488958327403369&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-27,AMERICA IS RESPECTED AGAIN!,124909,98086,5835,20.408,266,69,245,10.648,/story.php?story_fbid=10161953467410725&id=153080620724&refid=17&_ft_=mf_story_key.10161953467410725%3Atop_level_post_id.10161953467410725%3Atl_objid.10161953467410725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161953467410725%3Apage_id.153080620724%3Aphoto_id.10161953467185725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161953467410725%2C%22publish_time%22%3A1545929527%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161953467410725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6183401190070314086&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-27,It's all about AMERICA FIRST!,96996,79940,1258,15.468,135,28,167,7343,/story.php?story_fbid=10161954342570725&id=153080620724&refid=17&_ft_=mf_story_key.10161954342570725%3Atop_level_post_id.10161954342570725%3Atl_objid.10161954342570725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161954342570725%3Apage_id.153080620724%3Aphoto_id.10161954342115725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161954342570725%2C%22publish_time%22%3A1545942901%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161954342570725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-2649229708330159397&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-25,"On behalf of First Lady Melania Trump and myself, Merry Christmas!",437793,346290,2351,88.236,525,68,323,45.547,/story.php?story_fbid=10161927873805725&id=153080620724&refid=17&_ft_=mf_story_key.10161927873805725%3Atop_level_post_id.10161927873805725%3Atl_objid.10161927873805725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161927873805725%3Apage_id.153080620724%3Aphoto_id.10161927873585725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161927873805725%2C%22publish_time%22%3A1545753719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161927873805725%2C%22share_id%22%3A0%7D%5D%7D%2C%22201616790307589%22%3A%7B%22page_id%22%3A201616790307589%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A8086092003441311475&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-22,Today marks one year since we signed the historic Tax Cuts And Jobs Act into law!,57767,48126,1091,8164,99,57,230,6723,/story.php?story_fbid=10161927879745725&id=153080620724&refid=17&_ft_=mf_story_key.10161927879745725%3Atop_level_post_id.10161927879745725%3Atl_objid.10161927879745725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161927879745725%3Apage_id.153080620724%3Aphoto_id.10161927878850725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161927879745725%2C%22publish_time%22%3A1545515904%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161927879745725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A7347070566283467687&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-20,Congress just passed the Criminal Justice Reform Bill known as the First Step Act. Congratulations! This is a great bipartisan achievement for everybody. When both parties work together we can keep our country safer. A wonderful thing for the U.S.A.!,26194,22450,298,3246,70,17,113,3229,/story.php?story_fbid=10161924503640725&id=153080620724&refid=17&_ft_=mf_story_key.10161924503640725%3Atop_level_post_id.10161924503640725%3Atl_objid.10161924503640725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161924503640725%3Apage_id.153080620724%3Aphoto_id.10161924503285725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161924503640725%2C%22publish_time%22%3A1545337703%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161924503640725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A1193312759337254688&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-21,Thank you to our GREAT Republican Members of Congress for your VOTE to fund Border Security and the Wall. The final numbers were 217-185 and many have said that the enthusiasm was greater than they have ever seen before. So proud of you all. Now on to the Senate!,74470,61285,766,11.965,247,33,174,7345,/story.php?story_fbid=10161925972145725&id=153080620724&refid=17&_ft_=mf_story_key.10161925972145725%3Atop_level_post_id.10161925972145725%3Atl_objid.10161925972145725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161925972145725%3Apage_id.153080620724%3Aphoto_id.10161925969290725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161925972145725%2C%22publish_time%22%3A1545365097%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161925972145725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-1663999955095478294&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-21,"President Donald J. Trump’s schedule for Friday, December 21st: · Signing ceremony for S. 756, “First Step Act” and H.R. 6964, “Juvenile Justice Reform Act” · Signing ceremony for H.R. 7213, “The Countering Weapons of Mass Destruction Act”",13164,11136,262,1654,41,12,59,2343,/story.php?story_fbid=10161926240780725&id=153080620724&refid=17&_ft_=mf_story_key.10161926240780725%3Atop_level_post_id.10161926240780725%3Atl_objid.10161926240780725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161926240780725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161926240780725%2C%22publish_time%22%3A1545393605%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161926240780725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A5880450492740924430&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-21,"So hard to believe that Lindsey Graham would be against saving soldier lives & billions of $$$. Why are we fighting for our enemy, Syria, by staying & killing ISIS for them, Russia, Iran & other locals? Time to focus on our Country & bring our youth back home where they belong!",75951,64975,457,9367,735,110,307,8887,/story.php?story_fbid=10161925696750725&id=153080620724&refid=17&_ft_=mf_story_key.10161925696750725%3Atop_level_post_id.10161925696750725%3Atl_objid.10161925696750725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161925696750725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161925696750725%2C%22publish_time%22%3A1545359918%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161925696750725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-573353703908631530&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-20,We have defeated ISIS in Syria.,48153,38321,3152,5988,299,65,328,8925,/story.php?story_fbid=10161923064905725&id=153080620724&refid=17&_ft_=mf_story_key.10161923064905725%3Atop_level_post_id.10161923064905725%3Atl_objid.10161923064905725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161923064905725%3Apage_id.153080620724%3Aphoto_id.10161923064750725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161923064905725%2C%22publish_time%22%3A1545311851%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161923064905725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-3815346073183696835&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-20,"President Donald J. Trump’s schedule for Thursday, December 20th: · Signing ceremony for H.R. 2, the “Agriculture Improvement Act of 2018”",10305,8745,266,1215,20,16,43,2815,/story.php?story_fbid=10161922131710725&id=153080620724&refid=17&_ft_=mf_story_key.10161922131710725%3Atop_level_post_id.10161922131710725%3Atl_objid.10161922131710725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161922131710725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161922131710725%2C%22publish_time%22%3A1545307257%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161922131710725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A2879732239966558109&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-20,Congress must overcome open borders OBSTRUCTION!,26758,22711,544,3367,43,11,82,5609,/story.php?story_fbid=10161912972740725&id=153080620724&refid=17&_ft_=mf_story_key.10161912972740725%3Atop_level_post_id.10161912972740725%3Atl_objid.10161912972740725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161912972740725%3Apage_id.153080620724%3Aphoto_id.10161912972630725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161912972740725%2C%22publish_time%22%3A1545328800%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161912972740725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A8183659460581968379&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-19,"President Donald J. Trump’s schedule for Wednesday, December 19th: · Lunch with the Secretary of State · Christmas reception",13632,11370,412,1759,32,11,48,3356,/story.php?story_fbid=10161919000315725&id=153080620724&refid=17&_ft_=mf_story_key.10161919000315725%3Atop_level_post_id.10161919000315725%3Atl_objid.10161919000315725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161919000315725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161919000315725%2C%22publish_time%22%3A1545221377%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161919000315725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6508959337913637512&__tn__=%2AW-R#footer_action_list
